AGS,mun_name,share_alg2_sgb2,share_bg_single_parent,share_bg_5plus,share_bg_with_children,share_sgb2_with_housing_costs,unemp_count,share_longterm_unemp,unemp_u25_per_1000,unemp_55plus_per_1000,income_tax_per_capita,purchasing_power,trade_tax_per_capita,tax_revenue_total,pop_total,pop_female,pop_male,pop_corrected,share_age_0_3,share_age_3_6,share_age_6_18,share_age_18_25,share_age_25_30,share_age_30_50,share_age_50_65,share_age_65_75,share_age_65plus,share_age_75plus,natural_pop_change,migration_balance,working_age_15_65_count,old_age_dependency,youth_dependency,young_old_ratio,households_total,share_single_households,share_households_with_children,share_hh_income_high,share_hh_income_medium,share_hh_income_low,students_total_per_1000,students_18_25_per_1000,students_fh_per_1000,gp_general_per_1000,gp_primary_per_1000,internists_per_1000,pediatricians_per_1000_children,doctors_total_per_1000,share_bb_1000mbit,share_bb_100mbit,share_bb_50mbit,share_4g,dist_supermarket_m,dist_pharmacy_m,dist_gp_m,dist_public_transport_m,dist_primary_school_m,pop_density_per_km2,employment_density_per_km2,share_alg2_sgb2_year,share_bg_single_parent_year,share_bg_5plus_year,share_bg_with_children_year,share_sgb2_with_housing_costs_year,unemp_count_year,share_longterm_unemp_year,unemp_u25_per_1000_year,unemp_55plus_per_1000_year,income_tax_per_capita_year,purchasing_power_year,trade_tax_per_capita_year,tax_revenue_total_year,pop_total_year,pop_female_year,pop_male_year,pop_corrected_year,share_age_0_3_year,share_age_3_6_year,share_age_6_18_year,share_age_18_25_year,share_age_25_30_year,share_age_30_50_year,share_age_50_65_year,share_age_65_75_year,share_age_65plus_year,share_age_75plus_year,natural_pop_change_year,migration_balance_year,working_age_15_65_count_year,old_age_dependency_year,youth_dependency_year,young_old_ratio_year,households_total_year,share_single_households_year,share_households_with_children_year,share_hh_income_high_year,share_hh_income_medium_year,share_hh_income_low_year,students_total_per_1000_year,students_18_25_per_1000_year,students_fh_per_1000_year,gp_general_per_1000_year,gp_primary_per_1000_year,internists_per_1000_year,pediatricians_per_1000_children_year,doctors_total_per_1000_year,share_bb_1000mbit_year,share_bb_100mbit_year,share_bb_50mbit_year,share_4g_year,dist_supermarket_m_year,dist_pharmacy_m_year,dist_gp_m_year,dist_public_transport_m_year,dist_primary_school_m_year,pop_density_per_km2_year,employment_density_per_km2_year
13076111,Picher,36.96,58.33,0,33.33,38.03,10,50,8.57,1.8,299.15,25569.33,160.41,617.64,606,307,299,606,3.14,3.14,11.06,3.96,3.47,24.09,25.08,16.34,26.07,9.74,1.61,-16.5,354,44.63,26.55,33.93,2.15,34.04,34.75,24.47,50.71,24.82,0,0,0,0,48.39,0,0,48.39,0,69.68,81.59,100,850.7,11761.39,893.13,377.58,963.77,15.5,18.44,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076112,Pinnow,47.82,70,0,30,30.8,17,29.41,0,2.58,589.42,32452.6,219.24,937.29,2011,1031,980,2011,2.24,2.78,10.24,2.73,1.24,19.44,22.68,21.53,38.64,17.11,-12.47,15.42,975,79.69,26.56,35.71,2.18,25.05,26.9,30.26,45.44,24.3,0,0,0,14.96,14.96,0,0,14.96,3.62,79.79,89.89,100,988.79,6406.45,988.79,690.92,6116.88,107.25,119.57,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076113,Plate,44.47,60,3.33,30,31.37,41,31.71,0.85,3.75,536.68,30183.46,330.49,977.48,3286,1658,1628,3286,1.55,2.31,11.44,4.35,1.64,23.28,24.07,21.94,31.35,9.4,-7.5,29.82,1845,55.83,22.28,45.54,2.19,27.27,29.47,29.53,45,25.47,0,0,0,9.37,9.37,0,0,9.37,10.65,84.85,95.37,100,1100.78,1228.52,1246.99,700.87,1279.85,148.49,175.42,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076114,"Plau am See, Stadt",42.5,62.56,2.2,23.35,34.98,217,40.55,4.84,5.15,333.67,28335.64,356.19,870.07,5953,3035,2918,5953,1.66,2.32,9.14,3.9,3.17,21.35,24.78,18.28,33.68,15.4,-16.28,5.71,3286,61.02,20.15,31.07,1.82,46.75,22.93,26.27,45.03,28.69,0,0,0,4.98,4.98,0,44.84,23.26,24.57,94.62,95.26,100,1861.64,2131.23,1720.62,558.76,2182.59,51.2,71.41,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076115,Prislich,45.19,63.64,0,18.18,23.92,15,33.33,3.12,5.26,253.44,26141.94,258.38,625.21,714,349,365,714,1.68,3.22,8.26,3.36,1.96,21.15,28.57,18.77,31.79,13.03,-25.28,35.01,401,56.61,21.45,17.65,2.3,28.62,27.33,20.58,50.16,29.26,0,0,0,0,0,0,0,0,0,62.7,83.7,100,4926.92,5020.88,4436.19,1071.37,3488.66,24.37,24.3,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
13076116,Pritzier,51.14,85.71,0,0,30.97,9,44.44,0,7.23,388.93,28733.83,227,923.91,412,194,218,412,0.73,3.88,8.74,4.13,3.88,28.4,26.94,14.32,23.3,8.98,-8.93,-82.52,270,35.56,17.04,31.58,1.93,42.99,22.43,28.97,44.86,26.17,0,0,0,0,0,0,0,0,1.01,86.87,93.43,100,8420.57,8867.45,8834.46,811.1,8521.15,21.07,26.75,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076117,Raben Steinfeld,42.06,53.85,0,30.77,34.26,18,33.33,2,3.68,616.03,34460.3,206.19,958.92,1043,551,492,1043,1.82,2.78,10.83,2.78,2.59,21.67,24.74,18.12,32.79,14.67,-9.42,-12.46,561,60.96,24.96,26.67,2.09,32.93,27.51,24.7,53.21,22.09,0,0,0,0,0,0,0,28.25,25.42,90.13,97.9,100,1952.24,3044.18,3081.6,325.04,2821.02,108.65,123.44,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076118,Rastow,45.75,62.5,8.33,29.17,30.56,40,47.5,1.22,5.08,401.62,27526.52,241.73,800.57,1899,961,938,1899,2.32,3.21,12.22,5.79,2.53,26.17,25.12,12.95,22.64,9.69,-9.74,31.6,1186,36.26,23.86,46.88,2.37,28.84,34.71,21.22,55.81,22.97,0,0,0,16.23,16.23,0,0,16.23,0,57.76,76.77,100,1858.27,12934.28,5212.1,1605.83,1895.49,36.5,42.3,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076119,Redefin,41.17,70,10,20,32.89,12,25,0,2.74,337.91,26329.5,360.97,856.69,522,270,252,522,2.11,3.07,15.9,3.45,1.72,22.99,21.84,16.48,28.93,12.45,-5.55,-24.9,273,55.31,35.9,50,2.15,38.27,30.04,15.64,62.14,22.22,0,0,0,55.45,55.45,0,0,55.45,0.84,2.1,2.1,100,416.6,10229.39,430.31,5581.86,9910.32,29.47,34.78,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076120,Rom,41.17,42.86,14.29,42.86,32,14,14.29,3.39,3.3,379.19,26842.07,120.09,642.13,791,391,400,791,2.4,2.15,12.77,3.92,2.4,25.41,29.96,13.02,20.99,7.96,-3.8,8.85,516,32.17,21.12,37.14,2.22,29.78,32.58,21.63,48.88,29.49,0,0,0,0,0,0,0,0,58.22,77.44,77.72,100,6858.05,7363.49,6434.82,2739.7,7606.24,23.46,25.51,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076121,Schossin,56.74,75,0,25,15.91,2,100,0,0,486.04,32447.09,1315.2,1878.57,244,123,121,244,2.05,5.33,12.7,2.46,1.23,25,27.05,15.98,24.18,8.2,-4.12,8.2,142,41.55,30.28,30.43,2.32,22.86,37.14,22.86,44.76,32.38,0,0,0,0,0,0,0,0,79.82,79.82,79.82,100,11129.42,11241.57,5421.4,5300.28,3180.58,21.37,23.73,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076122,Schwanheide,42.27,50,16.67,41.67,31.91,19,47.37,1.64,5.26,422.64,26652.4,834.4,1342.6,672,335,337,672,1.93,2.08,9.82,6.25,3.87,20.68,33.04,13.24,22.32,9.08,-7.3,-19.35,448,33.48,16.52,36.9,1.94,38.9,23.63,17.29,63.4,19.31,0,0,0,0,0,0,0,0,95.27,96.21,96.53,100,4779.94,6279.46,4783.64,1012.11,4674.38,25.23,26.96,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076125,Siggelkow,49.54,66.67,0,8.33,28.07,17,17.65,1.96,5.14,346.98,25919.62,182.2,670.17,845,421,424,845,1.66,3.08,9.35,4.02,2.72,21.42,29.59,19.41,28.17,8.76,-4.78,17.75,505,47.13,20.2,30.11,2.22,29.66,32.81,22.57,48.56,28.87,0,0,0,35.89,35.89,0,0,35.89,60.6,82.88,86.14,100,8138.64,7999.91,1893.57,7069.28,7740.96,15.21,17.22,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076126,Spornitz,40.28,56.25,0,28.12,35.15,35,42.86,3.23,5.5,371.03,25624.21,562.33,1088.93,1181,582,599,1181,2.62,2.79,9.14,5.42,3.3,23.71,26.16,19.14,26.84,7.71,-2.56,7.62,721,43.97,19.83,40,2.09,35.46,29.61,20.04,49.65,30.32,0,0,0,0,0,0,0,0,25.49,40.82,44.39,100,9447.31,9827.88,9807.81,977.09,5211.85,24.04,31.1,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076128,"Sternberg, Stadt",42.79,59.92,2.83,27.13,34.92,178,47.19,6.57,6.82,258.09,26211.33,856.59,1190.02,3776,1960,1816,3776,1.64,2.04,10.22,4.48,2.01,21,24.36,17.58,34.24,16.66,-15.84,-3.71,2063,62.68,20.36,43.68,1.81,48.68,21.4,25.95,46,28.05,0,0,0,7.79,7.79,0,0,20.77,58.52,67.81,67.86,100,1108.52,1125.64,1230.07,965.35,1346.53,55.78,72.6,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076129,Stolpe,41.66,62.5,12.5,37.5,35.77,9,44.44,0,3.28,318.21,26613.16,472.2,968.99,323,157,166,323,2.17,2.17,9.29,5.57,2.17,22.29,28.17,18.89,28.17,9.29,3.1,6.19,199,45.73,16.58,53.33,2.21,32.19,23.29,24.66,48.63,26.71,0,0,0,0,0,0,0,0,38.31,38.31,38.31,100,9540.49,10033.72,9056.03,7656.04,4277.87,15.68,18.88,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076130,Stralendorf,47.68,56.67,0,26.67,30.1,38,34.21,2.02,4.11,548.67,27246.04,315.77,980.91,1339,671,668,1339,1.64,2.54,12.7,4.56,2.39,25.39,28.01,13.74,22.78,9.04,-19.42,11.95,846,36.05,22.22,44.59,2.26,28.55,35.14,23.48,48.14,28.38,0,0,0,0,22.4,0,0,22.4,78.88,93.92,96.96,100,4421.63,4386.61,490.38,296.18,439.74,111.96,158.11,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076131,Strohkirchen,58.94,60,0,20,18.66,6,33.33,6.67,5,368.59,25118.19,88.11,593.26,308,147,161,308,3.25,2.92,12.01,4.55,3.57,25.97,27.6,12.66,20.13,7.47,-6.54,6.49,206,30.1,19.42,90.48,2.46,24.8,41.6,17.6,54.4,28,0,0,0,0,0,0,0,0,0,71.76,83.97,100,6067.02,10665.94,5861.24,626.51,6022.14,20.87,20.73,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
13076133,Sukow,45.53,70.59,0,23.53,31.35,22,36.36,0.92,3.86,492.37,29083.85,509.8,1079.24,1512,763,749,1512,2.78,3.77,14.48,3.9,1.06,29.37,22.69,15.94,21.96,6.02,2.02,17.2,912,36.4,29.39,50.33,2.32,25.31,36.96,21.93,51.69,26.38,0,0,0,0,20.22,0,0,20.22,41.31,61.72,65.87,100,4351.94,5324.39,940.82,1341.39,806.39,70.79,77.2,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076134,Sülstorf,49.46,66.67,0,33.33,28.15,17,23.53,0,3.76,482.16,28066.41,241.9,817.39,823,408,415,823,2.43,2.55,11.42,3.52,2.79,23.94,28.92,16.89,24.42,7.53,-7.18,-6.08,509,39.49,22.2,38.14,2.21,26.01,34.58,22.52,50.94,26.54,0,0,0,0,0,0,0,0,0.27,62.19,78.08,100,6429.52,7136.86,5771.51,1842.12,6690.35,43.82,46.17,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076135,Techentin,43.17,64.71,0,17.65,33.52,12,33.33,0,2.48,325.02,26019.51,200.94,700.76,671,337,334,671,1.19,3.87,11.92,4.32,2.68,22.06,31.15,16.1,22.8,6.71,-12.93,-29.81,425,36,21.88,43.9,2.15,34.94,24.36,20.51,44.87,34.62,0,0,0,0,0,0,0,0,1.5,88.59,95.2,100,5928.91,9574.88,7685.14,2454.38,6561.51,16.09,17.84,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076136,Teldau,50.63,87.5,0,12.5,30.06,17,17.65,2.7,3.07,445.49,23982.24,93.44,671.59,794,355,439,794,1.89,2.52,10.83,6.8,4.16,24.81,28.84,12.09,20.15,8.06,1.21,-36.52,533,30.02,18.95,53.97,2.49,34.8,37.93,25.39,50.47,24.14,0,0,0,0,0,0,0,0,0.23,56.49,59.23,100,6121.09,6363.98,6356.39,747.75,7014.98,28.82,31.32,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076138,Tessin b. Boizenburg,42.2,25,0,75,33.58,6,16.67,0,2.94,456.68,27775,318.46,890.31,366,180,186,366,0.82,0.82,13.93,6.28,2.46,25.41,28.14,14.21,22.13,7.92,-7.85,-38.25,236,34.32,20.76,45.16,2.36,24.52,41.29,13.55,62.58,23.87,0,0,0,0,0,0,0,0,19.64,19.64,19.64,100,7067.37,7867.37,7867.37,2934.97,4905.91,35.71,39.71,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076140,Tramm,53.46,70,0,20,20.32,14,42.86,3.17,5.29,404.17,26380.34,235.49,772.15,830,411,419,830,2.05,2.29,12.41,4.34,1.57,24.58,25.78,18.55,26.99,8.43,-5.88,-15.66,494,45.34,22.67,38.46,2.2,30.5,35.81,22.81,47.48,29.71,0,0,0,0,0,0,0,0,0.25,50.37,56.76,100,5995.56,6195.41,5079.26,5448.57,5461.39,19.72,20.7,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076141,Uelitz,44.06,50,0,50,0,6,16.67,0,0,392.18,28251.9,210.38,687.07,480,240,240,480,2.5,2.5,13.75,3.54,2.71,32.29,22.08,14.38,20.62,6.25,6.24,0,302,32.78,26.16,56.76,2.38,24.26,40.59,25.74,48.02,26.24,0,0,0,0,0,0,0,0,0,39.2,54.77,100,2513.56,11298.84,2315.01,2227.31,2310.76,31.81,34.06,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
13076142,Vellahn,44.09,66.67,2.08,25,33.53,63,34.92,3.12,4.35,372.98,27056.62,868.05,1303.49,2750,1351,1399,2750,2.11,3.42,12.04,4.73,3.13,25.2,28.65,12.84,20.73,7.89,-5.82,5.09,1791,31.83,21.72,42.58,2.29,30.86,35.78,24.52,48.96,26.52,0,0,0,10.91,10.91,0,0,10.91,8.28,15.51,16.42,100,3789.71,3865.17,3770.37,2750.7,3904.66,25.77,29.17,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076143,Vielank,51.91,76.92,0,11.54,26.23,31,38.71,3.57,6.94,342.43,28935.82,311.42,807.96,1279,622,657,1279,1.72,2.35,9.54,2.11,2.5,22.67,29.55,19.55,29.55,10.01,-6.32,17.2,756,50,19.18,28.26,2.09,33.82,27.61,20.59,52.29,27.12,0,0,0,0,0,0,0,0,0,36.18,57.66,100,8751.82,10072.25,9681.42,3945.57,10402.06,16.5,18.92,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076145,Warlitz,44.83,70,10,20,30.28,6,16.67,0,0,333.47,23261.28,81.07,592.7,468,226,242,468,2.99,2.78,14.74,5.56,3.63,24.57,30.13,10.04,15.6,5.56,13.04,14.96,317,23.03,24.61,56.52,2.31,28.08,34.98,22.17,48.77,29.06,0,0,0,0,0,0,0,0,0.53,87.23,93.62,100,7204.57,7918.6,7739.24,3493.09,7457.38,19.57,21.75,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076146,Warlow,59.59,100,0,0,22.51,5,20,3.57,2.44,444.26,29551.73,246.3,835.59,477,224,253,477,2.94,3.56,11.53,3.77,2.1,26.62,26,14.68,23.48,8.81,-4.18,0,289,38.75,26.3,43.24,2.25,29.72,39.15,26.89,46.23,26.89,0,0,0,0,0,0,0,0,0,0,0,100,4374.03,7463.05,4299.17,501.82,2394.05,34.29,34.44,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
13076147,Warsow,33.11,40,0,40,41.86,9,22.22,0,4.79,468.27,26758.16,138.17,719.68,675,333,342,675,2.22,2.52,13.78,3.56,3.56,26.96,27.11,13.04,20.3,7.26,2.99,13.33,435,31.49,23.68,41.33,2.34,21.88,36.46,23.61,52.08,24.31,0,0,0,0,0,0,0,0,73.41,73.41,73.41,100,7913.25,8103.31,6472.97,4860.43,5071.63,45.18,51,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076148,Weitendorf,38.42,35.71,0,42.86,22.27,6,33.33,2.94,1.37,407.59,23874.22,343.18,952.78,337,158,179,337,1.48,0.59,13.06,5.04,2.08,16.32,30.86,17.8,30.56,12.76,-2.88,-11.87,200,51.5,17,62.16,2.19,33.77,31.82,18.83,46.1,35.06,0,0,0,0,0,0,0,0,73.3,73.3,73.3,87.5,4733.43,4770.97,4728.17,3015.94,4655.87,7.99,9.93,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
13076151,Werder,53.11,60,0,30,18.57,12,50,3.03,4.65,385.03,25958.53,254.06,808.74,319,160,159,319,1.25,1.25,10.34,5.96,3.13,17.87,34.48,17.24,25.71,8.46,0,-21.94,210,39.05,12.86,39.13,2.35,22.79,34.56,27.21,46.32,26.47,0,0,0,0,0,0,0,0,72.34,77.3,77.3,100,5407.9,6109.7,6067.66,3072.31,4050.1,17.56,18.99,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2021,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
