AGS,Gemeinde,shortlist_available_n,shortlist_available_pct
09373167,167,13,100
09373114,114,13,100
09373153,153,13,100
09373159,159,13,100
09374111,111,13,100
09374118,118,13,100
09374121,121,13,100
09374122,122,13,100
09374124,124,13,100
09374133,133,13,100
09374134,134,13,100
09374137,137,13,100
09374139,139,13,100
09374162,162,13,100
09374164,164,13,100
09374165,165,13,100
09374168,168,13,100
09374128,128,13,100
09374144,144,13,100
09374150,150,13,100
09374158,158,13,100
09374160,160,13,100
09374148,148,13,100
09374149,149,13,100
09374156,156,13,100
09374119,119,13,100
09374131,131,13,100
09374166,166,13,100
09374129,129,13,100
09374155,155,13,100
09374163,163,13,100
09374117,117,13,100
09374140,140,13,100
09374157,157,13,100
09374127,127,13,100
09374146,146,13,100
09374154,154,13,100
09374170,170,13,100
09374132,132,13,100
09374159,159,13,100
09374123,123,13,100
09374147,147,13,100
09374452,452,0,0
09374458,458,3,23.076923076923077
09375117,117,13,100
09375118,118,13,100
09375119,119,13,100
09375143,143,13,100
09375148,148,13,100
09375161,161,13,100
09375165,165,13,100
09375170,170,13,100
09375174,174,13,100
09375175,175,13,100
09375179,179,13,100
09375180,180,13,100
09375181,181,13,100
09375183,183,13,100
09375190,190,13,100
09375196,196,13,100
09375199,199,13,100
09375204,204,13,100
09375205,205,13,100
09375208,208,13,100
09375209,209,13,100
09375213,213,13,100
09375131,131,13,100
09375153,153,13,100
09375156,156,13,100
09375122,122,13,100
09375127,127,13,100
09375162,162,13,100
09375184,184,13,100
09375211,211,13,100
09375114,114,13,100
09375116,116,13,100
09375130,130,13,100
09375120,120,13,100
09375210,210,13,100
09375113,113,13,100
09375182,182,13,100
09375115,115,13,100
09375171,171,13,100
09375191,191,13,100
09375201,201,13,100
09375451,451,0,0
09375452,452,0,0
09376116,116,13,100
09376117,117,13,100
09376119,119,13,100
09376125,125,13,100
09376141,141,13,100
09376147,147,13,100
09376149,149,13,100
09376150,150,13,100
09376151,151,13,100
09376159,159,13,100
09376161,161,13,100
09376170,170,13,100
09376131,131,13,100
09376148,148,13,100
09376171,171,13,100
09376178,178,13,100
09376112,112,13,100
09376133,133,11,84.61538461538461
09376144,144,13,100
09376162,162,13,100
09376163,163,13,100
09376169,169,13,100
09376153,153,13,100
09376173,173,13,100
09376160,160,13,100
09376167,167,13,100
09376176,176,13,100
09376122,122,13,100
09376146,146,13,100
09376164,164,13,100
09376172,172,13,100
09376168,168,13,100
09376175,175,13,100
09376455,455,0,0
09377112,112,13,100
09377116,116,13,100
09377118,118,13,100
09377119,119,13,100
09377127,127,13,100
09377131,131,13,100
09377133,133,13,100
09377139,139,13,100
09377142,142,13,100
09377146,146,13,100
09377154,154,13,100
09377157,157,13,100
09377158,158,13,100
09377137,137,13,100
09377141,141,13,100
09377145,145,13,100
09377128,128,13,100
09377129,129,13,100
09377113,113,13,100
09377115,115,13,100
09377143,143,13,100
09377148,148,13,100
09377132,132,13,100
09377149,149,13,100
09377117,117,13,100
09377159,159,13,100
09461000,000,13,100
09462000,000,13,100
09463000,000,13,100
09464000,000,13,100
09471111,111,13,100
09471117,117,13,100
09471119,119,13,100
09471123,123,13,100
09471131,131,13,100
09471137,137,13,100
09471140,140,13,100
09471142,142,13,100
09471145,145,13,100
09471150,150,13,100
09471155,155,13,100
09471159,159,13,100
09471165,165,13,100
09471169,169,13,100
09471172,172,13,100
09471174,174,13,100
09471185,185,13,100
09471191,191,13,100
09471195,195,13,100
09471207,207,13,100
09471208,208,13,100
09471214,214,13,100
09471220,220,13,100
09471115,115,13,100
09471133,133,13,100
09471152,152,13,100
09471175,175,13,100
09471151,151,13,100
09471189,189,13,100
09471209,209,13,100
09471122,122,13,100
09471128,128,13,100
09471120,120,13,100
09471186,186,13,100
09471154,154,13,100
09471173,173,13,100
09471452,452,3,23.076923076923077
09471453,453,0,0
09471454,454,3,23.076923076923077
09471455,455,3,23.076923076923077
09471456,456,0,0
09471457,457,0,0
09471459,459,0,0
09471460,460,0,0
09471461,461,0,0
09471462,462,0,0
09472111,111,13,100
09472116,116,13,100
09472119,119,13,100
09472121,121,13,100
09472131,131,13,100
09472138,138,13,100
09472139,139,13,100
09472143,143,13,100
09472150,150,13,100
09472164,164,13,100
09472175,175,13,100
09472179,179,13,100
09472190,190,13,100
09472197,197,13,100
09472198,198,13,100
09472115,115,13,100
09472154,154,13,100
09472176,176,13,100
09472141,141,13,100
09472167,167,13,100
09472140,140,13,100
09472155,155,13,100
09472166,166,13,100
09472133,133,13,100
09472156,156,13,100
09472188,188,13,100
09472199,199,13,100
09472127,127,13,100
09472146,146,13,100
09472180,180,13,100
09472184,184,13,100
09472118,118,13,100
09472177,177,13,100
09472451,451,3,23.076923076923077
09472453,453,3,23.076923076923077
09472454,454,0,0
09472456,456,3,23.076923076923077
09472458,458,3,23.076923076923077
09472463,463,0,0
09472464,464,0,0
09472468,468,3,23.076923076923077
09472469,469,3,23.076923076923077
09472470,470,0,0
09473112,112,13,100
09473120,120,13,100
09473121,121,13,100
09473132,132,13,100
09473138,138,13,100
09473141,141,13,100
09473144,144,13,100
09473151,151,13,100
09473158,158,13,100
09473159,159,13,100
09473165,165,13,100
09473166,166,13,100
09473170,170,13,100
09473174,174,13,100
09473175,175,13,100
09473134,134,13,100
09473153,153,13,100
09473452,452,0,0
09473453,453,0,0
09473454,454,0,0
09474123,123,13,100
09474124,124,13,100
09474126,126,13,100
09474129,129,13,100
09474133,133,13,100
09474134,134,13,100
09474135,135,13,100
09474140,140,13,100
09474146,146,13,100
09474154,154,13,100
09474156,156,13,100
09474161,161,13,100
09474176,176,13,100
09474121,121,13,100
09474168,168,13,100
09474145,145,13,100
09474158,158,13,100
09474175,175,13,100
09474143,143,13,100
09474147,147,13,100
09474171,171,13,100
09474122,122,13,100
09474160,160,13,100
09474119,119,13,100
09474137,137,13,100
09474144,144,13,100
09474132,132,13,100
09474138,138,13,100
09474173,173,13,100
09475112,112,13,100
09475113,113,13,100
09475120,120,13,100
09475128,128,13,100
09475136,136,13,100
09475141,141,13,100
09475142,142,13,100
09475154,154,13,100
09475156,156,13,100
09475158,158,13,100
09475161,161,13,100
09475162,162,13,100
09475168,168,13,100
09475169,169,13,100
09475171,171,13,100
09475175,175,13,100
09475189,189,13,100
09475137,137,13,100
09475146,146,13,100
09475123,123,13,100
09475127,127,13,100
09475181,181,13,100
09475182,182,13,100
09475145,145,13,100
09475165,165,13,100
09475174,174,13,100
09475184,184,13,100
09475451,451,3,23.076923076923077
09475452,452,3,23.076923076923077
09475453,453,3,23.076923076923077
09475454,454,0,0
09476145,145,13,100
09476146,146,13,100
09476152,152,13,100
09476159,159,13,100
09476164,164,13,100
09476175,175,13,100
09476177,177,13,100
09476178,178,13,100
09476179,179,13,100
09476183,183,13,100
09476184,184,13,100
09476185,185,13,100
09476189,189,13,100
09476166,166,13,100
09476180,180,13,100
09476182,182,13,100
09476154,154,13,100
09476171,171,13,100
09476451,451,0,0
09476453,453,0,0
09477121,121,13,100
09477128,128,13,100
09477136,136,13,100
09477139,139,13,100
09477142,142,13,100
09477143,143,13,100
09477148,148,13,100
09477157,157,13,100
09477163,163,13,100
09477151,151,13,100
09477156,156,13,100
09477117,117,13,100
09477138,138,13,100
09477118,118,13,100
09477129,129,13,100
09477135,135,13,100
09477159,159,13,100
09477124,124,13,100
09477164,164,13,100
09477119,119,13,100
09477127,127,13,100
09477158,158,13,100
09478111,111,13,100
09478116,116,13,100
09478120,120,13,100
09478139,139,13,100
09478145,145,13,100
09478165,165,13,100
09478176,176,13,100
09478143,143,13,100
09478155,155,13,100
09478127,127,13,100
09478144,144,13,100
09478451,451,0,0
09478453,453,3,23.076923076923077
09479112,112,13,100
09479129,129,13,100
09479135,135,13,100
09479136,136,13,100
09479145,145,13,100
09479150,150,13,100
09479152,152,13,100
09479166,166,13,100
09479169,169,13,100
09479126,126,13,100
09479158,158,13,100
09479159,159,13,100
09479127,127,13,100
09479147,147,13,100
09479111,111,13,100
09479138,138,13,100
09479161,161,13,100
09479453,453,3,23.076923076923077
09479455,455,0,0
09479456,456,3,23.076923076923077
09479457,457,0,0
09479459,459,0,0
09479460,460,3,23.076923076923077
09479461,461,3,23.076923076923077
09479462,462,0,0
09479463,463,0,0
09561000,000,13,100
09562000,000,13,100
09563000,000,13,100
09564000,000,13,100
09565000,000,13,100
09571113,113,13,100
09571114,114,13,100
09571115,115,13,100
09571127,127,13,100
09571130,130,13,100
09571135,135,13,100
09571136,136,13,100
09571139,139,13,100
09571145,145,13,100
09571146,146,13,100
09571165,165,13,100
09571166,166,13,100
09571170,170,13,100
09571171,171,13,100
09571174,174,13,100
09571175,175,13,100
09571177,177,13,100
09571180,180,13,100
09571183,183,13,100
09571190,190,13,100
09571193,193,13,100
09571196,196,13,100
09571199,199,13,100
09571200,200,13,100
09571214,214,13,100
09571226,226,13,100
09571111,111,13,100
09571152,152,13,100
09571155,155,13,100
09571169,169,13,100
09571181,181,13,100
09571188,188,13,100
09571205,205,13,100
09571225,225,13,100
09571125,125,13,100
09571134,134,13,100
09571137,137,13,100
09571198,198,13,100
09571222,222,13,100
09571228,228,13,100
09571122,122,13,100
09571194,194,13,100
09571217,217,13,100
09571189,189,13,100
09571216,216,13,100
09571128,128,13,100
09571132,132,13,100
09571223,223,13,100
09571179,179,13,100
09571218,218,13,100
09571224,224,13,100
09571141,141,13,100
09571154,154,13,100
09571192,192,13,100
09571208,208,13,100
09571227,227,13,100
09571178,178,13,100
09571229,229,13,100
09571451,451,0,0
09572111,111,13,100
09572115,115,13,100
09572119,119,13,100
09572121,121,13,100
09572130,130,13,100
09572131,131,13,100
09572132,132,13,100
09572135,135,13,100
09572137,137,13,100
09572142,142,13,100
09572149,149,13,100
09572160,160,13,100
09572164,164,13,100
09572126,126,13,100
09572139,139,13,100
09572143,143,13,100
09572159,159,13,100
09572114,114,13,100
09572147,147,13,100
09572120,120,13,100
09572141,141,13,100
09572154,154,13,100
09572158,158,13,100
09572127,127,13,100
09572133,133,13,100
09572451,451,0,0
09572452,452,3,23.076923076923077
09572453,453,0,0
09572454,454,3,23.076923076923077
09572455,455,0,0
09572456,456,0,0
09572457,457,3,23.076923076923077
09572458,458,3,23.076923076923077
09572459,459,3,23.076923076923077
09572460,460,0,0
09573111,111,13,100
09573114,114,13,100
09573115,115,13,100
09573120,120,13,100
09573122,122,13,100
09573124,124,13,100
09573125,125,13,100
09573127,127,13,100
09573133,133,13,100
09573134,134,13,100
09573126,126,13,100
09573130,130,13,100
09573123,123,13,100
09573129,129,13,100
09574112,112,13,100
09574117,117,13,100
09574123,123,13,100
09574132,132,13,100
09574135,135,13,100
09574138,138,13,100
09574139,139,13,100
09574140,140,13,100
09574141,141,13,100
09574146,146,13,100
09574147,147,13,100
09574150,150,13,100
09574152,152,13,100
09574154,154,13,100
09574155,155,13,100
09574156,156,13,100
09574157,157,13,100
09574158,158,13,100
09574164,164,13,100
09574129,129,13,100
09574160,160,13,100
09574161,161,13,100
09574111,111,13,100
09574128,128,13,100
09574120,120,13,100
09574131,131,13,100
09574145,145,13,100
09574451,451,3,23.076923076923077
09574452,452,3,23.076923076923077
09574453,453,0,0
09574454,454,3,23.076923076923077
09574455,455,3,23.076923076923077
09574456,456,3,23.076923076923077
09574457,457,3,23.076923076923077
09574458,458,0,0
09574460,460,3,23.076923076923077
09574461,461,0,0
09574462,462,3,23.076923076923077
09574463,463,0,0
09574464,464,3,23.076923076923077
09574465,465,3,23.076923076923077
09575112,112,13,100
09575116,116,13,100
09575119,119,13,100
09575121,121,13,100
09575135,135,13,100
09575145,145,13,100
09575153,153,13,100
09575156,156,13,100
09575138,138,13,100
09575144,144,13,100
09575147,147,13,100
09575157,157,13,100
09575161,161,13,100
09575165,165,13,100
09575122,122,13,100
09575127,127,13,100
09575130,130,13,100
09575134,134,13,100
09575146,146,13,100
09575155,155,13,100
09575163,163,13,100
09575168,168,13,100
09575179,179,13,100
09575129,129,13,100
09575181,181,13,100
09575113,113,13,100
09575118,118,13,100
09575128,128,13,100
09575150,150,13,100
09575117,117,13,100
09575125,125,13,100
09575167,167,13,100
09575115,115,13,100
09575124,124,13,100
09575133,133,13,100
09575143,143,13,100
09575152,152,13,100
09575166,166,13,100
09575451,451,0,0
09576111,111,13,100
09576113,113,13,100
09576117,117,13,100
09576121,121,13,100
09576122,122,13,100
09576126,126,13,100
09576127,127,13,100
09576128,128,13,100
09576132,132,13,100
09576137,137,13,100
09576141,141,13,100
09576142,142,13,100
09576143,143,13,100
09576147,147,13,100
09576148,148,13,100
09576151,151,13,100
09576451,451,0,0
09576452,452,0,0
09576453,453,3,23.076923076923077
09576454,454,0,0
09576455,455,0,0
09577114,114,13,100
09577136,136,13,100
09577148,148,13,100
09577158,158,13,100
09577161,161,13,100
09577162,162,13,100
09577168,168,13,100
09577173,173,13,100
09577177,177,13,100
09577111,111,13,100
09577138,138,13,100
09577159,159,13,100
09577172,172,13,100
09577113,113,13,100
09577122,122,13,100
09577149,149,13,100
09577150,150,13,100
09577125,125,13,100
09577127,127,13,100
09577141,141,13,100
09577115,115,13,100
09577120,120,13,100
09577151,151,13,100
09577163,163,13,100
09577133,133,13,100
09577140,140,13,100
09577179,179,13,100
09661000,000,13,100
09662000,000,13,100
09663000,000,13,100
09671111,111,13,100
09671112,112,13,100
09671114,114,13,100
09671119,119,13,100
09671120,120,13,100
09671121,121,13,100
09671122,122,13,100
09671124,124,13,100
09671130,130,13,100
09671133,133,13,100
09671134,134,13,100
09671136,136,13,100
09671139,139,13,100
09671140,140,13,100
09671143,143,13,100
09671148,148,13,100
09671150,150,13,100
09671155,155,13,100
09671156,156,13,100
09671157,157,13,100
09671126,126,13,100
09671128,128,13,100
09671127,127,13,100
09671141,141,13,100
09671160,160,13,100
09671113,113,13,100
09671135,135,13,100
09671138,138,13,100
09671152,152,13,100
09671153,153,13,100
09671159,159,13,100
09671162,162,13,100
09671451,451,0,0
09671453,453,3,23.076923076923077
09671456,456,3,23.076923076923077
09671457,457,3,23.076923076923077
09671458,458,0,0
09671459,459,3,23.076923076923077
09671460,460,3,23.076923076923077
09671461,461,0,0
09672112,112,13,100
09672113,113,13,100
09672114,114,13,100
09672117,117,13,100
09672127,127,13,100
09672134,134,13,100
09672135,135,13,100
09672136,136,13,100
09672139,139,13,100
09672140,140,13,100
09672161,161,13,100
09672163,163,13,100
09672166,166,13,100
09672126,126,13,100
09672138,138,13,100
09672145,145,13,100
09672149,149,13,100
09672121,121,13,100
09672124,124,13,100
09672111,111,13,100
09672122,122,13,100
09672142,142,13,100
09672155,155,13,100
09672131,131,13,100
09672143,143,13,100
09672157,157,13,100
09672451,451,0,0
09672454,454,0,0
09672455,455,0,0
09672456,456,0,0
09672458,458,0,0
09672461,461,0,0
09672462,462,0,0
09672463,463,0,0
09672464,464,0,0
09672465,465,0,0
09672466,466,0,0
09672468,468,0,0
09673114,114,13,100
09673117,117,13,100
09673141,141,13,100
09673149,149,13,100
09673162,162,13,100
09673116,116,13,100
09673130,130,13,100
09673142,142,13,100
09673151,151,13,100
09673170,170,13,100
09673113,113,13,100
09673126,126,13,100
09673131,131,13,100
09673134,134,13,100
09673172,172,13,100
09673173,173,13,100
09673174,174,13,100
09673135,135,13,100
09673146,146,13,100
09673156,156,13,100
09673161,161,13,100
09673163,163,13,100
09673171,171,13,100
09673186,186,13,100
09673123,123,13,100
09673129,129,13,100
09673147,147,13,100
09673133,133,13,100
09673136,136,13,100
09673175,175,13,100
09673183,183,13,100
09673153,153,13,100
09673167,167,13,100
09673182,182,13,100
09673127,127,13,100
09673160,160,13,100
09673184,184,13,100
09673451,451,0,0
09673452,452,0,0
09673453,453,0,0
09673454,454,0,0
09673455,455,0,0
09673456,456,0,0
09673457,457,0,0
09673458,458,0,0
09674133,133,13,100
09674147,147,13,100
09674159,159,13,100
09674163,163,13,100
09674164,164,13,100
09674171,171,13,100
09674187,187,13,100
09674195,195,13,100
09674210,210,13,100
09674221,221,13,100
09674118,118,13,100
09674129,129,13,100
09674160,160,13,100
09674201,201,13,100
09674130,130,13,100
09674184,184,13,100
09674190,190,13,100
09674111,111,13,100
09674120,120,13,100
09674121,121,13,100
09674149,149,13,100
09674153,153,13,100
09674223,223,13,100
09674139,139,13,100
09674180,180,13,100
09674219,219,13,100
09675117,117,13,100
09675127,127,13,100
09675141,141,13,100
09675144,144,13,100
09675158,158,13,100
09675165,165,13,100
09675111,111,13,100
09675116,116,13,100
09675162,162,13,100
09675178,178,13,100
09675131,131,13,100
09675142,142,13,100
09675177,177,13,100
09675139,139,13,100
09675148,148,13,100
09675161,161,13,100
09675179,179,13,100
09675112,112,13,100
09675113,113,13,100
09675114,114,13,100
09675146,146,13,100
09675170,170,13,100
09675147,147,13,100
09675149,149,13,100
09675150,150,13,100
09675156,156,13,100
09675166,166,13,100
09675167,167,13,100
09675155,155,13,100
09675169,169,13,100
09675174,174,13,100
09676112,112,13,100
09676117,117,13,100
09676118,118,13,100
09676119,119,13,100
09676121,121,13,100
09676122,122,13,100
09676123,123,13,100
09676124,124,13,100
09676125,125,13,100
09676126,126,13,100
