AGS,municipality_name,pop_total,protection_available,protection_status,loss_portfolio_status,provider_interpretation,protection_return_period,annual_loss_probability,n_nonzero_years
12067024,Bad Saarow,6402,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067036,"Beeskow, Stadt",7932,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067040,Berkenbrück,1073,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067072,Briesen (Mark),2956,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067124,"Erkner, Stadt",11651,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067137,"Friedland, Stadt",2970,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067144,"Fürstenwalde/Spree, Stadt",32135,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067173,Gosen-Neu Zittau,3252,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067201,Grünheide (Mark),8983,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067288,Langewahl,850,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067397,Ragow-Merz,517,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067408,Rauen,2012,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067426,Rietz-Neuendorf,4130,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067469,Spreenhagen,3447,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067473,Steinhöfel,4396,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067481,"Storkow (Mark), Stadt",9127,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12067493,Tauche,3683,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068117,Fehrbellin,9009,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068320,"Neuruppin, Stadt",31951,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068409,Sieversdorf-Hohenofen,682,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068425,Temnitzquell,774,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068426,Temnitztal,1466,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068468,"Wittstock/Dosse, Stadt",13903,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12068501,Zernitz-Lohm,914,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069017,"Beelitz, Stadt",13660,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069018,Beetzsee,2691,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069019,Beetzseeheide,736,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069028,Bensdorf,1242,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069216,Golzow,1373,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069249,Groß Kreutz (Havel),8775,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069270,"Havelsee, Stadt",3207,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
12069306,Kloster Lehnin,11148,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
